MERGE_ID,ZIPCODE,TOTAL_POP
24190,70582,21600
24191,70583,11693
24183,70584,111059
24194,70585,22074
24194,70586,22074
24183,70589,111059
24164,70591,92697
24197,70592,18878
24198,70601,32384
24199,70605,32741
24200,70607,25560
24201,70611,19256
24202,70615,14335
24164,70630,92697
24164,70631,92697
24164,70632,92697
24231,70633,56823
24207,70634,41997
24207,70637,41997
24502,70638,11738
24207,70639,41997
24164,70640,92697
24164,70643,92697
24207,70644,41997
24164,70645,92697
24164,70646,92697
24164,70647,92697
24164,70648,92697
24164,70650,92697
24164,70651,92697
24231,70652,56823
24207,70653,41997
24164,70654,92697
24164,70655,92697
24164,70656,92697
24164,70657,92697
24164,70658,92697
24207,70659,41997
24231,70660,56823
24231,70661,56823
24164,70662,92697
24231,70663,56823
24232,70665,10743
24164,70668,92697
24234,70669,10131
24235,70706,20752
24273,70710,26942
24113,70711,46113
12671,70712,133259
24239,70714,19803
24280,70715,25954
24273,70719,26942
24076,70721,13595
12671,70722,133259
24256,70723,11850
24253,70725,61423
24246,70726,57244
24291,70729,41491
12671,70730,133259
24280,70732,25954
24246,70733,57244
24253,70734,61423
24291,70736,41491
24253,70737,61423
24254,70739,12486
24273,70740,26942
24256,70743,11850
12671,70744,133259
24280,70747,25954
12671,70748,133259
24291,70749,41491
24183,70750,111059
24291,70752,41491
24280,70753,25954
24264,70754,10170
24280,70755,25954
24183,70756,111059
24183,70757,111059
24280,70759,25954
24291,70760,41491
12671,70761,133259
24183,70762,111059
24256,70763,11850
24273,70764,26942
24274,70767,14914
24275,70769,36084
24291,70770,41491
24183,70772,111059
24291,70773,41491
24279,70774,21135
24280,70775,25954
24253,70776,61423
12671,70777,133259
24253,70778,61423
24253,70780,61423
12671,70782,133259
24291,70783,41491
24287,70785,20979
24280,70787,25954
24253,70788,61423
12671,70789,133259
24291,70791,41491
24293,70801,27280
24293,70802,27280
24298,70803,33839
24295,70805,29909
24296,70806,28706
24297,70807,20377
24298,70808,33839
24299,70809,25050
24300,70810,37980
24301,70811,13676
24302,70812,11206
24303,70814,14514
24304,70815,30075
24305,70816,43194
24306,70817,31192
24307,70818,9649
24246,70819,57244
24309,70820,17222
24333,71001,17608
24343,71003,56193
24365,71004,137207
24313,71006,12158
24374,71007,18042
24333,71008,17608
24333,71016,17608
24343,71018,56193
24498,71019,64469
24353,71021,9873
24343,71023,56193
24343,71024,56193
24364,71027,64251
24343,71028,56193
24365,71029,137207
24364,71030,64251
24498,71031,64469
24364,71032,64251
24374,71033,18042
24498,71034,64469
24330,71037,19325
24343,71038,56193
24343,71039,56193
24333,71040,17608
24365,71043,137207
24365,71044,137207
24343,71045,56193
24364,71046,64251
24338,71047,12203
24343,71048,56193
24364,71049,64251
24498,71051,64469
24342,71052,10259
24343,71055,56193
24365,71060,137207
24365,71061,137207
24498,71063,64469
24365,71064,137207
24498,71065,64469
24343,71067,56193
24498,71068,64469
24365,71069,137207
24498,71070,64469
24353,71071,9873
24343,71072,56193
24343,71073,56193
24353,71075,9873
24364,71078,64251
24343,71079,56193
24365,71082,137207
24365,71101,137207
24365,71103,137207
24362,71104,14802
24363,71105,21907
24364,71106,64251
24365,71107,137207
24366,71108,20388
24367,71109,22154
24370,71110,34151
24369,71111,38456
24370,71112,34151
24371,71115,14506
24372,71118,24761
24373,71119,11562
24374,71129,18042
24375,71201,20319
24376,71202,29044
24377,71203,69164
24377,71209,69164
24421,71219,33036
24380,71220,53395
24343,71222,56193
24380,71223,53395
24419,71225,63388
24410,71226,41955
24419,71227,63388
24377,71229,69164
24421,71232,33036
24417,71233,11375
24419,71234,63388
24419,71235,63388
24421,71237,33036
24419,71238,63388
24393,71241,9982
24421,71243,33036
24410,71245,41955
24398,71247,10226
24380,71250,53395
24398,71251,10226
24377,71253,69164
24400,71254,15520
24343,71256,56193
24421,71259,33036
24380,71260,53395
24377,71261,69164
24377,71263,69164
24377,71264,69164
24377,71266,69164
24410,71268,41955
24409,71269,12802
24410,71270,41955
24410,71272,41955
24419,71275,63388
12697,71276,16463
24343,71277,56193
24409,71279,12802
24377,71280,69164
24417,71282,11375
12702,71286,26869
24419,71291,63388
24420,71292,21541
24421,71295,33036
24422,71301,22859
24423,71302,15049
24424,71303,21015
24444,71316,11539
24183,71322,111059
24451,71323,101961
24183,71325,111059
24434,71326,11003
24183,71327,111059
24451,71328,101961
24451,71331,101961
24183,71333,111059
24434,71334,11003
24421,71336,33036
24183,71339,111059
24421,71340,33036
24183,71341,111059
24451,71342,101961
24451,71343,101961
24183,71345,111059
24183,71346,111059
24183,71350,111059
24444,71351,11539
24183,71353,111059
24451,71354,101961
24183,71355,111059
24183,71356,111059
12671,71357,133259
24183,71358,111059
24451,71360,101961
24183,71362,111059
12671,71366,133259
24183,71367,111059
24421,71368,33036
24183,71369,111059
24451,71371,101961
12671,71373,133259
12671,71375,133259
24451,71377,101961
24421,71378,33036
24451,71401,101961
24490,71403,61409
24513,71404,12215
24451,71405,101961
24498,71406,64469
24473,71407,13863
24451,71409,101961
24513,71410,12215
24498,71411,64469
24498,71414,64469
24498,71416,64469
24473,71417,13863
24419,71418,63388
24498,71419,64469
24498,71422,64469
24451,71423,101961
24451,71424,101961
24419,71425,63388
24492,71426,9925
24451,71427,101961
24490,71429,61409
24183,71430,111059
24451,71432,101961
24183,71433,111059
24451,71435,101961
24183,71438,111059
24490,71439,61409
24451,71441,101961
24490,71446,61409
24451,71447,101961
24492,71449,9925
24498,71450,64469
24498,71452,64469
24451,71454,101961
24451,71455,101961
24498,71456,64469
24498,71457,64469
24499,71459,11902
24490,71461,61409
24498,71462,64469
24502,71463,11738
24451,71465,101961
24183,71466,111059
24473,71467,13863
24451,71468,101961
24451,71469,101961
24183,71472,111059
24451,71473,101961
24490,71474,61409
24451,71479,101961
24451,71480,101961
24513,71483,12215
24183,71485,111059
24498,71486,64469
24516,71601,23006
24517,71602,18768
24518,71603,48859
12509,71630,16154
24559,71631,17440
24521,71635,12348
24534,71638,24500
24543,71639,16037
24377,71640,69164
24534,71642,24500
24543,71643,16037
24516,71644,23006
24380,71646,53395
24380,71647,53395
24380,71651,53395
24559,71652,17440
24377,71653,69164
24534,71654,24500
24534,71655,24500
24377,71658,69164
24516,71659,23006
24559,71660,17440
24377,71661,69164
24543,71662,16037
24377,71663,69164
24518,71665,48859
24377,71666,69164
24543,71667,16037
24377,71670,69164
24559,71671,17440
24377,71674,69164
24380,71675,53395
24377,71676,69164
24377,71677,69164
24550,71701,41365
24550,71711,41365
24550,71720,41365
24550,71722,41365
24557,71724,33244
24518,71725,48859
24550,71726,41365
24557,71730,33244
24343,71740,56193
24559,71742,17440
24550,71743,41365
24380,71744,53395
24380,71745,53395
24380,71747,53395
24343,71749,56193
24380,71751,53395
24567,71752,17900
24567,71753,17900
24380,71758,53395
24557,71759,33244
24380,71762,53395
24518,71763,48859
24380,71764,53395
24343,71765,56193
24380,71766,53395
24380,71770,53395
24550,71772,41365
24577,71801,16745
24588,71820,17779
24588,71822,17779
24588,71823,17779
24550,71825,41365
24365,71826,137207
24380,71827,53395
24584,71832,11253
24598,71833,14068
24365,71834,137207
24550,71835,41365
24588,71836,17779
24365,71837,137207
24600,71838,42148
24365,71839,137207
24598,71841,14068
24588,71842,17779
24365,71845,137207
24588,71846,17779
24550,71847,41365
24600,71851,42148
24598,71852,14068
24600,71853,42148
24600,71854,42148
24600,71855,42148
24550,71857,41365
24550,71858,41365
24600,71859,42148
24365,71860,137207
24365,71861,137207
24600,71862,42148
24588,71865,17779
24588,71866,17779
24610,71901,31542
24611,71909,20630
24612,71913,99874
24615,71921,20316
24550,71922,41365
24615,71923,20316
24612,71929,99874
24612,71933,99874
24612,71935,99874
24628,71937,26004
24550,71940,41365
24612,71941,99874
24612,71943,99874
24598,71944,14068
24628,71945,26004
24611,71949,20630
24612,71950,99874
24612,71952,99874
24628,71953,26004
24612,71956,99874
24611,71957,20630
24612,71958,99874
24612,71959,99874
24612,71960,99874
24612,71961,99874
24550,71962,41365
24612,71964,99874
24612,71965,99874
24612,71968,99874
24612,71969,99874
24612,71970,99874
24612,71971,99874
24628,71972,26004
24628,71973,26004
24615,71998,20316
24615,71999,20316
24724,72001,14594
24647,72002,14134
24759,72003,26565
24516,72004,23006
24726,72005,12176
24753,72006,126950
24665,72007,41734
24753,72010,126950
24658,72011,42093
24655,72012,11986
24672,72013,35238
24726,72014,12176
24658,72015,42093
24674,72016,69777
24676,72017,12127
24661,72019,24273
24753,72020,126950
24676,72021,12127
24664,72022,14270
24665,72023,41734
24759,72024,26565
24724,72025,14594
24759,72026,26565
24672,72027,35238
24676,72029,12127
24672,72030,35238
24672,72031,35238
24673,72032,31498
24674,72034,69777
24674,72035,69777
24676,72036,12127
24775,72037,32396
24759,72038,26565
24691,72039,19261
24676,72040,12127
24676,72041,12127
24759,72042,26565
24930,72044,10051
24753,72045,126950
24775,72046,32396
24691,72047,19261
24759,72048,26565
24672,72051,35238
24759,72055,26565
24518,72057,48859
24691,72058,19261
24753,72059,126950
24753,72060,126950
24691,72061,19261
24724,72063,14594
24759,72064,26565
24658,72065,42093
24672,72067,35238
24753,72068,126950
24759,72069,26565
24674,72070,69777
24775,72072,32396
24775,72073,32396
24836,72074,19025
24705,72076,41094
24517,72079,18768
24672,72080,35238
24753,72081,126950
24753,72082,126950
24775,72083,32396
24518,72084,48859
24753,72085,126950
24713,72086,10727
24610,72087,31542
24672,72088,35238
24705,72099,41094
24753,72101,126950
24753,72102,126950
24719,72103,13078
24720,72104,23354
24674,72106,69777
24674,72107,69777
24759,72108,26565
24724,72110,14594
24753,72111,126950
24726,72112,12176
24727,72113,21273
24728,72114,12658
24729,72116,21431
24730,72117,12684
24731,72118,22592
24733,72119,31615
24733,72120,31615
24753,72121,126950
24661,72122,24273
24753,72123,126950
24674,72125,69777
24674,72126,69777
24674,72127,69777
24518,72128,48859
24518,72129,48859
24672,72130,35238
24753,72131,126950
24658,72132,42093
24759,72134,26565
24674,72135,69777
24753,72136,126950
24753,72137,126950
24753,72139,126950
24759,72140,26565
24672,72141,35238
24705,72142,41094
24753,72143,126950
24754,72150,12006
24658,72152,42093
24672,72153,35238
24672,72156,35238
24674,72157,69777
24759,72160,26565
24753,72165,126950
24377,72166,69164
24518,72167,48859
24658,72168,42093
24753,72169,126950
24759,72170,26565
24753,72173,126950
24775,72175,32396
24753,72176,126950
24753,72179,126950
24673,72181,31498
24774,72201,24024
24772,72202,9978
24773,72204,32505
24774,72205,24024
24775,72206,32396
24776,72207,10344
24777,72209,32376
24778,72210,14258
24779,72211,21288
24780,72212,12705
24781,72223,19890
24782,72227,11462
24783,72301,26069
12488,72311,118964
24785,72315,24316
12488,72320,118964
24785,72321,24316
24799,72322,23235
24836,72324,19025
24816,72325,22816
24799,72326,23235
24816,72327,22816
24832,72328,18614
24835,72329,21322
24835,72330,21322
24816,72331,22816
12488,72332,118964
24832,72333,18614
24799,72335,23235
12240,72338,38574
12240,72339,38574
12488,72340,118964
24799,72341,23235
24832,72342,18614
24816,72346,22816
24753,72347,126950
12488,72348,118964
12240,72350,38574
24835,72351,21322
24832,72353,18614
24835,72354,21322
24832,72355,18614
12247,72358,25951
24799,72359,23235
12488,72360,118964
24816,72364,22816
24836,72365,19025
12488,72366,118964
24832,72367,18614
12488,72368,118964
24835,72370,21322
12488,72372,118964
24816,72373,22816
12488,72374,118964
12488,72376,118964
24835,72377,21322
24832,72379,18614
12488,72383,118964
12240,72384,38574
12240,72386,38574
24832,72389,18614
24832,72390,18614
12488,72392,118964
12488,72394,118964
24835,72395,21322
24836,72396,19025
24837,72401,65889
24838,72404,24036
24859,72410,10943
24837,72411,65889
24873,72412,50366
24876,72413,19798
24835,72414,21322
24876,72415,19798
24837,72416,65889
24837,72417,65889
24835,72419,21322
24838,72421,24036
22041,72422,123728
22041,72424,123728
24873,72425,50366
24785,72426,24316
24837,72427,65889
24835,72428,21322
24753,72429,126950
22041,72430,123728
24726,72431,12176
24753,72432,126950
24859,72433,10943
24876,72434,19798
22041,72435,123728
22041,72436,123728
24835,72437,21322
24873,72438,50366
22041,72440,123728
22041,72441,123728
24873,72442,50366
22041,72443,123728
24876,72444,19798
24859,72445,10943
24835,72447,21322
24873,72449,50366
24873,72450,50366
22041,72453,123728
22041,72454,123728
24876,72455,19798
22041,72456,123728
24859,72457,10943
24876,72458,19798
22041,72459,123728
22041,72460,123728
22041,72461,123728
22041,72462,123728
22041,72464,123728
22041,72466,123728
24837,72467,65889
22041,72469,123728
22041,72470,123728
22041,72471,123728
24753,72472,126950
22041,72473,123728
24859,72476,10943
22041,72478,123728
24753,72479,126950
22041,72482,123728
24896,72501,26310
24950,72512,14872
24950,72513,14872
24950,72515,14872
24978,72517,47896
24978,72519,47896
24950,72520,14872
22041,72521,123728
24896,72522,26310
24753,72523,126950
22041,72524,123728
24896,72526,26310
24896,72527,26310
24978,72528,47896
24950,72529,14872
24753,72530,126950
24978,72531,47896
22041,72532,123728
24930,72533,10051
24753,72534,126950
24950,72536,14872
22692,72537,10475
22692,72538,10475
24950,72539,14872
24978,72540,47896
22041,72542,123728
24922,72543,12535
24978,72544,47896
24753,72546,126950
24753,72550,126950
24896,72553,26310
22041,72554,123728
24753,72555,126950
24978,72556,47896
24930,72560,10051
22041,72561,123728
22041,72562,123728
24753,72564,126950
24978,72565,47896
24978,72566,47896
24753,72567,126950
24753,72568,126950
22041,72569,123728
24753,72571,126950
22041,72572,123728
22041,72573,123728
24950,72576,14872
22041,72577,123728
22705,72578,44837
22041,72579,123728
24753,72581,126950
22705,72583,44837
24978,72584,47896
24978,72585,47896
24950,72587,14872
24951,72601,86949
24951,72611,86949
24953,72616,10441
24978,72617,47896
24978,72619,47896
22692,72623,10475
24951,72624,86949
24966,72626,9537
24951,72628,86949
24672,72629,35238
22640,72630,10536
22390,72631,49391
22390,72632,49391
24951,72633,86949
24966,72634,9537
24966,72635,9537
24951,72636,86949
24951,72638,86949
24978,72639,47896
24951,72640,86949
24951,72641,86949
24978,72642,47896
22640,72644,10536
24672,72645,35238
24951,72648,86949
24951,72650,86949
24978,72651,47896
24978,72653,47896
24951,72655,86949
24978,72658,47896
24951,72660,86949
24978,72661,47896
22640,72662,10536
24951,72663,86949
24951,72666,86949
22683,72668,27615
24951,72669,86949
24951,72670,86949
24951,72672,86949
24951,72675,86949
24951,72677,86949
24951,72679,86949
24951,72680,86949
24951,72682,86949
24951,72683,86949
24951,72685,86949
24951,72686,86949
24951,72687,86949
24999,72701,78339
25000,72703,28261
25001,72704,22498
25002,72712,119411
25003,72714,11880
25004,72715,15051
25020,72717,14714
25002,72718,119411
25002,72719,119411
25098,72721,13859
25002,72722,119411
24999,72727,78339
25020,72729,14714
24999,72730,78339
22390,72732,49391
25002,72734,119411
25002,72736,119411
24999,72738,78339
25002,72739,119411
25018,72740,9543
24951,72742,86949
25020,72744,14714
25021,72745,11376
25002,72747,119411
25020,72749,14714
25002,72751,119411
24951,72752,86949
25020,72753,14714
25027,72756,38455
25028,72758,33487
24951,72760,86949
25030,72761,21211
25031,72762,35342
25032,72764,50230
25002,72768,119411
25001,72769,22498
24999,72773,78339
24999,72774,78339
24951,72776,86949
25038,72801,18685
25039,72802,20973
25098,72821,13859
24672,72823,35238
25049,72824,52079
25049,72826,52079
25045,72827,11728
25045,72828,11728
25046,72830,17045
25098,72832,13859
25045,72833,11728
25049,72834,52079
25049,72835,52079
24951,72837,86949
25045,72838,11728
24951,72839,86949
25046,72840,17045
25045,72841,11728
25049,72842,52079
24951,72843,86949
25049,72845,52079
24951,72846,86949
24951,72847,86949
25049,72851,52079
24951,72852,86949
24674,72853,69777
24951,72854,86949
25049,72855,52079
24951,72856,86949
25045,72857,11728
24672,72858,35238
25045,72860,11728
24951,72863,86949
24951,72865,86949
25072,72901,21591
25073,72903,55037
25074,72904,21893
25075,72908,13378
25073,72916,55037
25077,72921,14364
25103,72923,40406
24612,72926,99874
25049,72927,52079
25049,72928,52079
25098,72930,13859
25103,72932,40406
25049,72933,52079
24999,72934,78339
25077,72935,14364
25087,72936,14527
25073,72937,55037
25073,72938,55037
25049,72940,52079
25049,72941,52079
25049,72943,52079
25049,72944,52079
25049,72945,52079
24999,72946,78339
24999,72947,78339
24999,72948,78339
25098,72949,13859
24612,72950,99874
25049,72951,52079
24999,72952,78339
24999,72955,78339
25103,72956,40406
24612,72958,99874
24999,72959,78339
25122,73002,68409
25107,73003,20617
25122,73004,68409
25109,73005,9541
25262,73006,38004
25134,73007,42050
25112,73008,19800
25144,73009,11908
25114,73010,17563
25122,73011,68409
25116,73012,25851
25117,73013,80074
25135,73014,52932
25262,73015,38004
25141,73016,29748
25122,73017,68409
25122,73018,68409
25123,73020,21227
25262,73021,38004
25262,73024,38004
25126,73025,11579
25127,73026,10437
25476,73027,56921
25141,73028,29748
25262,73029,38004
25176,73030,17258
25176,73032,17258
25262,73033,38004
25134,73034,42050
25135,73036,52932
25144,73038,11908
25135,73040,52932
25296,73041,10014
25144,73042,11908
25135,73043,52932
25141,73044,29748
25142,73045,10378
25144,73047,11908
25144,73048,11908
25117,73049,80074
25476,73050,56921
25147,73051,10264
25122,73052,68409
25144,73053,11908
25117,73054,80074
25151,73055,9942
25141,73056,29748
25122,73057,68409
25117,73058,80074
25135,73059,52932
25477,73061,25462
25296,73062,10014
25476,73063,56921
25159,73064,20611
25166,73065,50642
25123,73066,21227
25122,73067,68409
25163,73068,11707
25164,73069,23912
25165,73071,36711
25166,73072,50642
25476,73073,56921
25122,73074,68409
25169,73075,9519
25476,73077,56921
25185,73078,71634
25122,73079,68409
25122,73080,68409
25122,73082,68409
25117,73084,80074
25176,73086,17258
25177,73089,11522
25135,73090,52932
25122,73092,68409
25122,73093,68409
25122,73095,68409
25182,73096,27903
25221,73097,35401
25176,73098,17258
25185,73099,71634
25193,73102,50073
25193,73103,50073
25193,73104,50073
25193,73105,50073
25190,73106,13581
25191,73107,26561
25192,73108,15350
25193,73109,50073
25194,73110,40134
25195,73111,11781
25196,73112,30943
25197,73114,17422
25198,73115,20541
25193,73116,50073
25193,73117,50073
25201,73118,13571
25202,73119,31347
25203,73120,34824
25117,73121,80074
25205,73122,13164
25206,73127,24077
25185,73128,71634
25208,73129,20126
25209,73130,19439
25117,73131,80074
25211,73132,26432
25117,73134,80074
25213,73135,20529
25214,73139,17253
25117,73141,80074
25216,73142,10707
25194,73145,40134
25222,73149,73406
25194,73150,40134
25117,73151,80074
25221,73159,35401
25222,73160,73406
25223,73162,27758
25222,73165,73406
25221,73169,35401
25226,73170,35343
25166,73173,50642
25221,73179,35401
25229,73401,105361
25251,73425,18660
26263,73430,39021
25591,73432,64810
25122,73433,68409
25122,73434,68409
25251,73437,18660
25251,73438,18660
26286,73439,16933
26286,73440,16933
26263,73441,39021
25272,73442,70565
25229,73443,105361
25122,73444,68409
25229,73446,105361
25229,73447,105361
25229,73448,105361
25229,73449,105361
25591,73450,64810
25229,73453,105361
25229,73455,105361
25272,73456,70565
25251,73458,18660
25229,73459,105361
25229,73460,105361
25229,73461,105361
25251,73463,18660
25251,73481,18660
25122,73487,68409
25272,73491,70565
25259,73501,20935
25260,73503,10996
25261,73505,107466
25262,73507,38004
25272,73520,70565
25264,73521,26497
25264,73526,26497
25261,73527,107466
25261,73528,107466
25272,73529,70565
26312,73530,13433
26296,73531,11671
25280,73532,30149
25272,73533,70565
25280,73537,30149
25262,73538,38004
25264,73539,26497
25261,73540,107466
25122,73541,68409
25261,73542,107466
25261,73543,107466
25280,73544,30149
25261,73546,107466
25280,73547,30149
25272,73548,70565
25264,73549,26497
25280,73550,30149
25261,73551,107466
25261,73552,107466
25261,73553,107466
25280,73554,30149
25261,73555,107466
25264,73556,26497
25262,73557,38004
25261,73559,107466
25280,73560,30149
25272,73562,70565
25296,73564,10014
25272,73565,70565
25261,73566,107466
25122,73567,68409
25272,73568,70565
25272,73569,70565
25261,73570,107466
25280,73571,30149
25261,73572,107466
25272,73573,70565
25306,73601,10299
25182,73620,27903
25262,73622,38004
25182,73624,27903
25182,73625,27903
25182,73626,27903
25280,73627,30149
25319,73628,16887
25296,73632,10014
25319,73638,16887
25182,73639,27903
25182,73641,27903
25319,73642,16887
25319,73644,16887
25280,73645,30149
25135,73646,52932
25182,73647,27903
25182,73650,27903
25296,73651,10014
25182,73654,27903
25264,73655,26497
25135,73658,52932
25135,73659,52932
25319,73660,16887
25182,73661,27903
25280,73662,30149
25135,73663,52932
25264,73664,26497
25280,73666,30149
25135,73667,52932
25135,73669,52932
25280,73673,30149
25338,73701,24808
25339,73703,34545
25339,73705,34545
23122,73716,19005
23122,73717,19005
25356,73718,10211
23137,73719,19543
25141,73720,29748
23137,73722,19543
25135,73724,52932
23122,73726,19005
25339,73727,34545
23137,73728,19543
23122,73729,19005
25141,73730,29748
23137,73731,19543
25141,73733,29748
25141,73734,29748
25356,73735,10211
25141,73736,29748
23122,73737,19005
25141,73738,29748
25339,73739,34545
25339,73741,34545
25356,73742,10211
25339,73743,34545
25356,73744,10211
23137,73746,19543
23122,73747,19005
25339,73749,34545
25135,73750,52932
25339,73753,34545
25339,73754,34545
25135,73755,52932
25135,73756,52932
25476,73757,56921
23137,73758,19543
23049,73759,21588
25339,73760,34545
25339,73761,34545
25185,73762,71634
25356,73763,10211
25135,73764,52932
25339,73766,34545
25356,73768,10211
23137,73771,19543
25135,73772,52932
25356,73773,10211
25386,73801,15228
25182,73832,27903
23122,73834,19005
25135,73835,52932
25135,73838,52932
25182,73840,27903
25182,73841,27903
23122,73842,19005
25182,73843,27903
23391,73844,166368
23391,73848,166368
23391,73851,166368
25135,73852,52932
25135,73853,52932
23391,73855,166368
25135,73857,52932
25182,73858,27903
25135,73859,52932
25135,73860,52932
25412,73901,18122
27409,73931,10538
23391,73932,166368
23415,73933,24706
23415,73937,24706
23391,73938,166368
23415,73939,24706
25412,73942,18122
25412,73944,18122
25412,73945,18122
23415,73946,24706
23415,73947,24706
23415,73949,24706
25412,73950,18122
23417,73951,28930
25472,74001,16628
25472,74002,16628
25422,74003,14249
25423,74006,27654
25424,74008,22461
25425,74010,10681
25426,74011,25448
25427,74012,57526
25428,74014,34579
25462,74015,83991
25431,74016,43233
25431,74017,43233
25432,74019,17648
25469,74020,77554
25434,74021,17359
22934,74022,55579
25436,74023,11741
25479,74026,18961
25514,74027,13395
25479,74028,18961
22934,74029,55579
25479,74030,18961
25476,74032,56921
25443,74033,10163
25469,74034,77554
25469,74035,77554
25462,74036,83991
25447,74037,15159
25469,74038,77554
25470,74039,72885
25470,74041,72885
25514,74042,13395
25469,74044,77554
25469,74045,77554
25479,74046,18961
25470,74047,72885
22934,74048,55579
25490,74050,19781
25423,74051,27654
25469,74052,77554
25431,74053,43233
25469,74054,77554
25462,74055,83991
25469,74056,77554
25469,74058,77554
25476,74059,56921
25469,74060,77554
22934,74061,55579
25476,74062,56921
25469,74063,77554
25470,74066,72885
25479,74068,18961
25472,74070,16628
25425,74071,10681
25531,74072,56045
25462,74073,83991
25476,74074,56921
25477,74075,25462
25476,74078,56921
25479,74079,18961
22934,74080,55579
25469,74081,77554
22934,74082,55579
22934,74083,55579
25469,74084,77554
25469,74085,77554
25489,74103,28841
25487,74104,12724
25488,74105,26547
25489,74106,28841
25490,74107,19781
25462,74108,83991
25492,74110,14862
25493,74112,20684
25494,74114,15778
25495,74115,22941
25462,74116,83991
25462,74117,83991
25489,74119,28841
25489,74120,28841
25500,74126,10598
25501,74127,17151
25502,74128,12676
25503,74129,18976
25462,74130,83991
25470,74131,72885
25470,74132,72885
25507,74133,43414
25508,74134,15083
25509,74135,20651
25510,74136,30703
25511,74137,25737
25512,74145,17402
25513,74146,15498
25514,74301,13395
25431,74330,43233
25531,74331,56045
25431,74332,43233
25531,74333,56045
25462,74337,83991
25002,74338,119411
25531,74339,56045
25531,74340,56045
25002,74342,119411
25531,74343,56045
25525,74344,30977
25002,74346,119411
25002,74347,119411
25531,74349,56045
25531,74350,56045
25462,74352,83991
25531,74354,56045
25531,74358,56045
25002,74359,119411
25531,74360,56045
25535,74361,16293
22366,74363,91656
25002,74364,119411
25002,74365,119411
25002,74366,119411
25002,74367,119411
25002,74368,119411
25531,74369,56045
22366,74370,91656
25544,74401,19345
25545,74403,50912
25470,74421,72885
25544,74422,19345
25545,74423,50912
25587,74425,58337
25550,74426,13049
25568,74427,10758
25544,74428,19345
25553,74429,14445
25587,74430,58337
25560,74431,11366
25556,74432,9730
25545,74434,50912
25545,74435,50912
25470,74436,72885
25560,74437,11366
25544,74438,19345
25002,74441,119411
25587,74442,58337
25470,74445,72885
25545,74446,50912
25566,74447,17558
25545,74450,50912
25568,74451,10758
25002,74452,119411
25470,74454,72885
25550,74455,13049
25470,74456,72885
25002,74457,119411
25470,74458,72885
25545,74459,50912
25566,74460,17558
25743,74462,29584
25470,74463,72885
25579,74464,33819
25580,74467,15000
25545,74468,50912
25545,74469,50912
25545,74470,50912
25579,74471,33819
25743,74472,29584
25580,74477,15000
25587,74501,58337
25622,74521,12327
25587,74522,58337
25591,74523,64810
25591,74525,64810
25587,74528,58337
25229,74530,105361
25599,74531,14676
25591,74533,64810
25599,74534,14676
25599,74535,14676
25622,74536,12327
25599,74538,14676
25622,74540,12327
25591,74543,64810
25587,74546,58337
25587,74547,58337
24628,74549,26004
25743,74552,29584
25587,74553,58337
25587,74554,58337
25591,74555,64810
25591,74556,64810
25591,74557,64810
24628,74558,26004
25587,74560,58337
25587,74561,58337
25591,74562,64810
25743,74563,29584
25587,74565,58337
24628,74567,26004
25587,74569,58337
25587,74570,58337
25622,74571,12327
25599,74572,14676
25622,74574,12327
25587,74576,58337
25622,74577,12327
25587,74578,58337
25626,74601,32787
25627,74604,13487
25476,74630,56921
25626,74631,32787
25626,74632,32787
25627,74633,13487
23049,74636,21588
25469,74637,77554
25476,74640,56921
25627,74641,13487
25476,74643,56921
25626,74644,32787
25476,74646,56921
25626,74647,32787
25469,74650,77554
25469,74651,77554
25469,74652,77554
25469,74653,77554
25644,74701,22973
25644,74720,22973
25651,74722,13548
25591,74723,64810
25651,74724,13548
25591,74726,64810
25591,74727,64810
25651,74728,13548
25591,74729,64810
25229,74730,105361
25229,74731,105361
25229,74733,105361
24628,74734,26004
25591,74735,64810
25651,74736,13548
25962,74738,12952
24628,74740,26004
25229,74741,105361
25962,74743,12952
25663,74745,9912
25229,74747,105361
25229,74748,105361
25651,74750,13548
25229,74753,105361
25591,74754,64810
25591,74755,64810
25591,74756,64810
25591,74759,64810
25591,74760,64810
25591,74761,64810
25591,74764,64810
25591,74766,64810
25676,74801,23581
25677,74804,30254
25678,74820,53028
25476,74824,56921
25678,74825,53028
25678,74826,53028
25678,74827,53028
25687,74829,10408
25711,74830,13381
25122,74831,68409
25476,74832,56921
25687,74833,10408
25479,74834,18961
25229,74836,105361
25687,74837,10408
25587,74839,58337
25676,74840,23581
25678,74842,53028
25678,74843,53028
25678,74844,53028
25587,74845,58337
25599,74848,14676
25678,74849,53028
25587,74850,58337
25700,74851,9805
25678,74852,53028
25678,74854,53028
25677,74855,30254
25229,74856,105361
25222,74857,73406
25687,74859,10408
25687,74860,10408
25677,74864,30254
25678,74865,53028
25678,74867,53028
25711,74868,13381
25677,74869,30254
25678,74871,53028
25122,74872,68409
25715,74873,11821
25476,74875,56921
25122,74878,68409
25587,74880,58337
25117,74881,80074
25587,74883,58337
25678,74884,53028
25073,74901,55037
25073,74902,55037
25732,74930,11604
25579,74931,33819
25073,74932,55037
25743,74935,29584
25743,74936,29584
24612,74937,99874
24612,74939,99874
24612,74940,99874
25732,74941,11604
24612,74942,99874
25743,74943,29584
25743,74944,29584
25579,74945,33819
25073,74946,55037
25738,74948,12788
24612,74949,99874
25073,74951,55037
25741,74953,11632
